Timestamp,Timeofday,Cart_X_pos,Cart_Y_pos,Cart_Z_pos,Yaw,Roll,Pitch,Missing,Cable_lock
1759745216,120655.568,619452.84,5806092.74,41.41,94.3,4.4,3.6,,1
1759745216,120655.771,619452.93,5806092.75,41.44,94.3,5.6,3.6,,1
1759745216,120655.973,619452.93,5806092.75,41.44,93.2,4.2,3.2,,1
1759745216,120656.19,619453.22,5806092.73,41.39,93.9,5.8,3.1,,1
1759745216,120656.392,619453.32,5806092.7,41.42,94.1,5.6,3.4,,1
1759745217,120656.594,619453.46,5806092.73,41.42,93.4,6.5,3.9,,1
1759745217,120656.796,619453.48,5806092.75,41.44,93.4,6.5,3.9,,1
1759745217,120656.998,619453.63,5806092.75,41.42,93.4,6.2,3.8,,1
1759745217,120657.216,619453.64,5806092.75,41.44,93.6,6.2,3.8,,1
1759745217,120657.417,619453.68,5806092.72,41.43,94.7,7.3,3.6,,1
1759745218,120657.62,619453.72,5806092.71,41.44,94.7,7.3,3.6,,1
1759745218,120657.822,619453.79,5806092.67,41.42,99.3,7.9,3.6,,1
1759745218,120658.023,619453.77,5806092.62,41.4,104.3,8.3,2.6,,1
1759745218,120658.023,619453.77,5806092.62,41.4,105.1,6.7,2.7,,1
1759745218,120658.241,619453.72,5806092.64,41.42,103.3,4.6,3.5,,1
1759745218,120658.443,619453.86,5806092.67,41.4,102.6,4.8,2.5,,1
1759745219,120658.645,619453.91,5806092.67,41.42,103.3,3.7,1.6,,1
1759745219,120658.849,619454.11,5806092.59,41.4,103.6,4.8,2.2,,1
1759745219,120659.055,619454.19,5806092.57,41.41,104.8,3.7,3.4,,1
1759745219,120659.258,619454.36,5806092.5,41.41,103.2,4.8,3.6,,1
1759745219,120659.461,619454.55,5806092.49,41.41,101.1,5.2,3.8,,1
1759745220,120659.662,619454.66,5806092.5,41.41,101.3,4.5,3.3,,1
1759745220,120659.881,619454.86,5806092.46,41.4,101.5,5.2,3.3,,1
1759745220,120700.084,619454.99,5806092.37,41.39,103,4.4,4.4,,1
1759745220,120700.285,619455.13,5806092.37,41.42,102.6,4,5.1,,1
1759745220,120700.488,619455.32,5806092.33,41.42,103.4,4.3,5.1,,1
1759745221,120700.69,619455.53,5806092.27,41.4,103.4,4.5,5.1,,1
1759745221,120700.894,619455.53,5806092.27,41.4,101.3,3.6,4.7,,1
1759745221,120701.11,619456.08,5806092.15,41.4,103.5,4.5,4.4,,1
1759745221,120701.313,619456.28,5806092.18,41.47,102.5,4.5,6.2,,1
1759745222,120701.515,619456.47,5806092.18,41.43,101.5,5.1,5.2,,1
1759745222,120701.717,619456.6,5806092.13,41.42,101.5,4.5,3.5,,1
1759745222,120701.919,619456.6,5806092.13,41.42,102.5,3.7,3.5,,1
1759745222,120702.121,619456.99,5806092.06,41.43,101,4.6,3.6,,1
1759745222,120702.339,619457.14,5806092.07,41.45,102.1,4.8,3,,1
1759745223,120702.54,619457.36,5806092.02,41.43,102.1,4.3,1.9,,1
1759745223,120702.743,619457.49,5806091.96,41.4,103.1,5.3,1.8,,1
1759745223,120702.944,619457.65,5806091.9,41.43,103.9,4.3,3.4,,1
1759745223,120703.147,619457.82,5806091.9,41.46,102.7,5.2,3.9,,1
1759745223,120703.365,619457.91,5806091.92,41.46,100.9,4,3.7,,1
1759745224,120703.569,619458.15,5806091.88,41.42,100.8,4.4,2.5,,1
1759745224,120703.77,619458.23,5806091.77,41.44,102.9,4.9,3.1,,1
1759745224,120703.972,619458.44,5806091.72,41.45,102.2,3.2,5.1,,1
1759745224,120704.176,619458.69,5806091.72,41.45,100.2,5.6,4.8,,1
1759745224,120704.381,619458.82,5806091.73,41.45,101,4.9,3.5,,1
1759745225,120704.582,619459,5806091.63,41.38,103.4,4.3,2.4,,1
1759745225,120704.798,619459.15,5806091.59,41.43,103.4,4.3,2.4,,1
1759745225,120705.001,619459.23,5806091.62,41.45,102.3,6.8,2.6,,1
1759745225,120705.203,619459.32,5806091.63,41.42,100.5,5.4,2.2,,1
1759745225,120705.406,619459.32,5806091.63,41.42,103.3,6.6,1.4,,1
1759745226,120705.61,619459.26,5806091.58,41.42,103.3,6.6,1.4,,1
1759745226,120705.811,619459.26,5806091.58,41.42,103.3,6.1,1.7,,1
1759745226,120706.028,619459.23,5806091.67,41.47,101.4,5.2,4.1,,1
1759745226,120706.23,619459.27,5806091.62,41.44,101.2,5.2,4.1,,1
1759745226,120706.23,619459.27,5806091.62,41.44,101.9,5.2,3.3,,1
1759745226,120706.431,619459.27,5806091.64,41.45,101,5.4,3.8,,1
1759745227,120706.634,619459.26,5806091.62,41.44,101,4.8,2.8,,1
1759745227,120706.837,619459.26,5806091.62,41.44,100.9,4.7,2.5,,1
1759745227,120707.053,619459.24,5806091.61,41.42,101.7,4.9,3.2,,1
1759745227,120707.255,619459.26,5806091.62,41.43,101.3,4.8,2.8,,1
1759745227,120707.46,619459.25,5806091.61,41.43,101.3,4.6,2.4,,1
1759745228,120707.663,619459.25,5806091.61,41.43,101.8,4.7,2.9,,1
1759745228,120707.863,619459.25,5806091.61,41.43,100.6,3.9,2.4,,1
1759745228,120708.08,619459.23,5806091.61,41.43,100.6,3,3.1,,1
1759745228,120708.283,619459.23,5806091.61,41.43,100.3,2.4,3.1,,1
1759745228,120708.486,619459.28,5806091.61,41.43,99.6,2,2.6,,1
1759745229,120708.686,619459.42,5806091.59,41.43,99.6,2.5,2.5,,1
1759745229,120708.889,619459.42,5806091.59,41.43,101,2.3,2.3,,1
1759745229,120709.092,619459.5,5806091.61,41.45,99.5,3.2,2.5,,1
1759745229,120709.31,619459.81,5806091.52,41.42,100.5,3.5,3.2,,1
1759745230,120709.51,619459.96,5806091.53,41.45,98.8,3.6,3.3,,1
1759745230,120709.712,619460.12,5806091.52,41.43,99.7,3.9,2.7,,1
1759745230,120709.915,619460.46,5806091.44,41.41,100.6,5.8,2,,1
1759745230,120710.117,619460.53,5806091.38,41.42,101.4,4.3,2.6,,1
1759745230,120710.334,619460.7,5806091.42,41.45,100,3.6,3.1,,1
1759745231,120710.539,619460.84,5806091.42,41.44,98.7,4.6,2.7,,1
1759745231,120710.739,619460.93,5806091.43,41.45,98.7,3.2,2,,1
1759745231,120710.943,619460.93,5806091.43,41.45,101,2,1.2,,1
1759745231,120711.144,619461.36,5806091.3,41.48,101,4.2,2.1,,1
1759745231,120711.346,619461.48,5806091.31,41.5,99.4,3,2,,1
1759745232,120711.564,619461.66,5806091.26,41.45,100,3.2,0.5,,1
1759745232,120711.767,619461.79,5806091.19,41.44,102.5,2.9,0.7,,1
1759745232,120711.971,619462.01,5806091.16,41.48,101.4,2.7,2.2,,1
1759745232,120712.171,619462.21,5806091.16,41.48,101.4,3.5,2.6,,1
1759745232,120712.374,619462.21,5806091.16,41.48,99.9,3.9,2.2,,1
1759745233,120712.576,619462.6,5806091.08,41.45,101,4.9,1.4,,1
1759745233,120712.793,619462.72,5806091.06,41.47,101.4,4.3,1.7,,1
1759745233,120712.995,619462.89,5806091.02,41.46,101.5,4.3,1.7,,1
1759745233,120713.198,619463.03,5806091.05,41.5,101.5,4.3,1.7,,1
1759745233,120713.4,619463.21,5806091.02,41.48,100.8,3.5,1.4,,1
1759745234,120713.604,619463.4,5806090.97,41.48,100.8,3.5,1.4,,1
1759745234,120713.808,619463.52,5806090.91,41.48,101.5,5.3,1.3,,1
1759745234,120714.01,619463.78,5806090.9,41.49,102.5,4.1,1.9,,1
1759745234,120714.218,619463.89,5806090.92,41.51,101.4,4.9,2.9,,1
1759745234,120714.431,619464.03,5806090.9,41.49,100.6,4.9,2.9,,1
1759745234,120714.431,619464.03,5806090.9,41.49,101,3.9,2.2,,1
1759745235,120714.632,619464.19,5806090.84,41.5,103.5,3.6,3.4,,1
1759745235,120714.832,619464.35,5806090.78,41.52,104.1,4,3.8,,1
1759745235,120715.05,619464.59,5806090.74,41.48,103.1,4.5,2.6,,1
1759745235,120715.251,619464.73,5806090.79,41.5,101.7,3.7,2,,1
1759745235,120715.456,619464.92,5806090.73,41.49,103.1,4.5,2.6,,1
1759745236,120715.658,619465.11,5806090.64,41.49,105,4.2,3.8,,1
1759745236,120715.861,619465.29,5806090.6,41.52,104.9,5,3.6,,1
1759745236,120716.062,619465.5,5806090.61,41.5,103.5,5,2.2,,1
1759745236,120716.28,619465.63,5806090.57,41.49,105.3,4.6,2.1,,1
1759745236,120716.485,619465.78,5806090.5,41.49,106.9,3.8,3.1,,1
1759745237,120716.686,619465.92,5806090.47,41.52,106.6,4.2,2.9,,1
1759745237,120716.888,619466.16,5806090.46,41.51,105.3,5.1,1.1,,1
1759745237,120717.09,619466.31,5806090.43,41.5,105.4,4.8,0.7,,1
1759745237,120717.293,619466.52,5806090.32,41.48,107.4,5.6,2.1,,1
1759745238,120717.51,619466.84,5806090.25,41.53,106,4.6,3.8,,1
1759745238,120717.711,619467.06,5806090.27,41.49,104.1,6.1,2.6,,1
1759745238,120717.915,619467.26,5806090.19,41.48,105.9,6,2.2,,1
1759745238,120718.119,619467.38,5806090.07,41.5,107.3,7.2,4.3,,1
1759745238,120718.323,619467.45,5806090.07,41.54,106.5,6.9,6.8,,1
1759745239,120718.525,619467.59,5806090.19,41.58,103.1,5,7.6,,1
1759745239,120718.726,619467.63,5806090.2,41.53,103.4,4.5,5.5,,1
1759745239,120718.943,619467.74,5806090.06,41.5,107,2.2,3.8,,1
1759745239,120719.147,619467.96,5806089.98,41.54,106.2,4.9,5.2,,1
1759745239,120719.349,619468.01,5806090.01,41.55,103.5,5.1,5.2,,1
1759745240,120719.552,619468.16,5806090.03,41.52,103.5,3.8,4,,1
1759745240,120719.756,619468.16,5806090.03,41.52,103.9,5.7,2.9,,1
1759745240,120719.96,619468.36,5806089.89,41.5,103.9,5,2.6,,1
1759745240,120720.163,619468.36,5806089.89,41.5,102.9,5.5,4.5,,1
1759745240,120720.367,619468.51,5806089.88,41.51,102.1,6.2,5,,1
1759745241,120720.585,619468.57,5806089.9,41.54,102.5,5,4.3,,1
1759745241,120720.787,619468.76,5806089.82,41.48,102.5,6,3.4,,1
1759745241,120720.989,619468.76,5806089.82,41.48,102.5,6.9,3.7,,1
1759745241,120721.191,619468.83,5806089.76,41.49,103.1,6.9,4.9,,1
1759745241,120721.392,619468.9,5806089.79,41.51,102.1,6.3,4.9,,1
1759745242,120721.609,619468.92,5806089.8,41.52,102.1,6.3,4.9,,1
1759745242,120721.811,619468.98,5806089.78,41.49,100.7,4.1,4.1,,1
1759745242,120722.012,619469.02,5806089.78,41.51,100.6,3.2,3.8,,1
1759745242,120722.216,619469.34,5806089.75,41.51,99.6,2.7,3.9,,1
1759745242,120722.418,619469.34,5806089.75,41.51,99.6,2.7,3.9,,1
1759745243,120722.621,619469.45,5806089.68,41.5,98.9,3.7,4.2,,1
1759745243,120722.621,619469.45,5806089.68,41.5,101,5.3,4.2,,1
1759745243,120722.839,619469.66,5806089.66,41.51,98,5.6,2.5,,1
1759745243,120723.04,619470.06,5806089.66,41.46,98.6,6.5,1.6,,1
1759745243,120723.243,619470.21,5806089.62,41.47,98.1,6.6,2.4,,1
1759745243,120723.445,619470.34,5806089.59,41.48,97.9,5.8,3.4,,1
1759745244,120723.648,619470.46,5806089.55,41.47,99.3,5.7,3.6,,1
1759745244,120723.851,619470.57,5806089.58,41.49,98.9,4.8,3.1,,1
1759745244,120724.067,619470.57,5806089.61,41.49,99.7,3.2,1.7,,1
1759745244,120724.27,619470.82,5806089.61,41.48,99.7,5.1,1.3,,1
1759745244,120724.472,619470.82,5806089.61,41.48,101.1,4,2.7,,1
1759745245,120724.675,619470.97,5806089.45,41.51,103.1,3.3,4.3,,1
1759745245,120724.881,619471.2,5806089.46,41.52,99.9,4.7,3.7,,1
1759745245,120725.085,619471.29,5806089.48,41.48,99.8,3.3,2.1,,1
1759745245,120725.29,619471.51,5806089.47,41.47,101.3,5.3,1.5,,1
1759745245,120725.494,619471.61,5806089.39,41.48,101.2,4.9,3,,1
1759745246,120725.712,619471.8,5806089.41,41.53,100.2,6.4,5,,1
1759745246,120725.915,619471.83,5806089.39,41.52,101.4,6.4,3.7,,1
1759745246,120726.119,619471.85,5806089.35,41.49,101.9,7.5,1.8,,1
1759745246,120726.32,619471.79,5806089.36,41.51,101.1,7.1,2.3,,1
1759745247,120726.522,619471.77,5806089.37,41.5,100.9,5.9,3.1,,1
1759745247,120726.727,619471.74,5806089.37,41.49,101.2,5,2.4,,1
1759745247,120726.93,619471.74,5806089.37,41.48,101.2,5,1.8,,1
1759745247,120727.132,619471.74,5806089.39,41.5,101.1,4.8,2.4,,1
1759745247,120727.349,619471.74,5806089.38,41.49,101.4,4.9,2.2,,1
1759745248,120727.551,619471.73,5806089.37,41.48,101.1,4.7,1.8,,1
1759745248,120727.755,619471.73,5806089.38,41.5,101.1,4.9,2.2,,1
1759745248,120727.957,619471.73,5806089.38,41.5,100.6,4.8,2.1,,1
1759745248,120728.157,619471.73,5806089.38,41.49,101.9,4.4,1.9,,1
1759745248,120728.361,619471.73,5806089.38,41.49,101.8,3.8,2,,1
1759745249,120728.579,619471.76,5806089.38,41.49,100.7,3.8,2.2,,1
1759745249,120728.782,619471.83,5806089.37,41.48,100.7,4.4,2.1,,1
1759745249,120728.984,619471.83,5806089.37,41.48,101.5,4.9,1.8,,1
1759745249,120729.188,619471.85,5806089.36,41.5,101.8,4.2,1.8,,1
1759745249,120729.391,619471.87,5806089.36,41.49,101.1,2.8,1.9,,1
1759745250,120729.592,619471.89,5806089.37,41.49,101.1,2.8,1.9,,1
1759745250,120729.796,619471.99,5806089.37,41.5,102.2,2,1.6,,1
1759745250,120730.014,619472.06,5806089.32,41.48,101.6,2.1,1.3,,1
1759745250,120730.217,619472.37,5806089.27,41.51,102,2.1,1.3,,1
1759745250,120730.419,619472.51,5806089.24,41.48,101,3.5,2.7,,1
1759745251,120730.62,619472.51,5806089.24,41.48,101,4.3,2.3,,1
1759745251,120730.822,619472.68,5806089.22,41.47,101.2,4.1,2.1,,1
1759745251,120730.822,619472.68,5806089.22,41.47,101.9,3.3,2.2,,1
1759745251,120731.039,619472.71,5806089.2,41.5,101.8,3.4,2,,1
1759745251,120731.241,619472.98,5806089.13,41.47,101.8,3.3,2,,1
1759745251,120731.444,619472.98,5806089.13,41.47,101.6,2.8,1.8,,1
1759745252,120731.648,619473.23,5806089.1,41.48,102.2,2.4,2.3,,1
1759745252,120731.85,619473.37,5806089.06,41.49,102.1,3,3.1,,1
1759745252,120732.054,619473.55,5806089.03,41.5,101.4,2.6,3.6,,1
1759745252,120732.271,619473.68,5806089.01,41.49,101.4,3,2.9,,1
1759745252,120732.473,619473.68,5806089.01,41.49,101.3,4.3,2.4,,1
1759745253,120732.675,619473.92,5806088.97,41.48,101.2,3.4,2.9,,1
1759745253,120732.877,619474.02,5806088.94,41.48,102.1,3.9,3.2,,1
1759745253,120733.081,619474.19,5806088.89,41.5,102,2.7,2.9,,1
1759745253,120733.282,619474.32,5806088.89,41.5,100.6,3.6,2.2,,1
1759745254,120733.5,619474.7,5806088.84,41.49,100.9,4.1,2.4,,1
1759745254,120733.703,619474.81,5806088.81,41.5,101.3,3.1,3.1,,1
1759745254,120733.905,619475.15,5806088.82,41.51,100.2,5.1,3.1,,1
1759745254,120734.109,619475.23,5806088.78,41.49,100.9,4.6,1.3,,1
1759745254,120734.311,619475.35,5806088.69,41.46,100.9,6,-0.3,,1
1759745255,120734.514,619475.35,5806088.69,41.46,102.7,7,0.5,,1
1759745255,120734.717,619475.35,5806088.71,41.51,101.7,6,2.2,,1
1759745255,120734.935,619475.39,5806088.74,41.52,103.5,6.6,1.9,,1
1759745255,120735.139,619475.47,5806088.69,41.49,105.7,6.5,1.1,,1
1759745255,120735.341,619475.52,5806088.66,41.48,106,6.7,1.5,,1
1759745256,120735.543,619475.5,5806088.7,41.5,104.6,6.8,2.4,,1
1759745256,120735.744,619475.51,5806088.7,41.49,104.6,4.8,2.3,,1
1759745256,120735.945,619475.51,5806088.7,41.49,104.9,4.3,1.3,,1
1759745256,120736.151,619475.58,5806088.67,41.48,104.7,4.2,1.4,,1
1759745256,120736.366,619475.61,5806088.62,41.46,106,2.8,2,,1
1759745257,120736.569,619475.72,5806088.63,41.49,103.4,4,1.6,,1
1759745257,120736.771,619475.87,5806088.57,41.48,103.4,2.3,2.3,,1
1759745257,120736.974,619475.87,5806088.57,41.48,105.1,2.9,3.1,,1
1759745257,120737.176,619476.05,5806088.53,41.48,103.5,3.6,3.5,,1
1759745257,120737.395,619476.28,5806088.51,41.48,105.4,2.6,3,,1
1759745258,120737.596,619476.42,5806088.42,41.49,105.4,2.6,3,,1
1759745258,120737.801,619476.63,5806088.37,41.48,105.8,2.9,3.5,,1
1759745258,120738.001,619476.82,5806088.36,41.52,105.4,3.5,4.7,,1
1759745258,120738.204,619476.82,5806088.36,41.52,105.4,4.7,5.5,,1
1759745258,120738.42,619476.95,5806088.38,41.53,104.8,4,5.2,,1
1759745259,120738.622,619477.32,5806088.2,41.49,104.8,4,5.2,,1
1759745259,120738.823,619477.32,5806088.2,41.49,104.8,4.8,5.7,,1
1759745259,120739.026,619477.51,5806088.16,41.49,105.9,5.5,4.7,,1
1759745259,120739.026,619477.51,5806088.16,41.49,105,6.2,4.5,,1
1759745259,120739.229,619477.92,5806088.09,41.48,105,5.7,5.1,,1
1759745259,120739.433,619477.92,5806088.09,41.48,106.4,6.8,5.3,,1
1759745260,120739.638,619478.33,5806087.96,41.47,107.2,5.8,5.4,,1
1759745260,120739.841,619478.39,5806087.97,41.5,107.4,4.4,4.3,,1
1759745260,120740.046,619478.65,5806087.91,41.45,108.6,5.4,3.6,,1
1759745260,120740.264,619478.81,5806087.84,41.46,108.6,4.7,4,,1
1759745260,120740.468,619478.81,5806087.84,41.46,111.4,5.1,3.3,,1
1759745261,120740.673,619479.03,5806087.77,41.48,111,5,3.3,,1
1759745261,120740.877,619479.23,5806087.72,41.46,111.7,5.1,3.9,,1
1759745261,120741.082,619479.64,5806087.57,41.47,111.7,6.3,4.8,,1
1759745261,120741.283,619479.64,5806087.57,41.47,110.7,5.3,4.1,,1
1759745261,120741.483,619479.77,5806087.55,41.46,109.5,6.4,4.1,,1
1759745262,120741.686,619480,5806087.51,41.48,107.2,5.7,4.2,,1
1759745262,120741.906,619480.31,5806087.4,41.47,107,5.9,3.9,,1
1759745262,120742.108,619480.6,5806087.34,41.48,107,4.4,3.3,,1
1759745262,120742.308,619480.6,5806087.34,41.48,105.7,4.7,3.4,,1
1759745263,120742.511,619480.77,5806087.29,41.47,105.6,4.7,3.7,,1
1759745263,120742.713,619480.95,5806087.24,41.48,105.5,5.3,4,,1
1759745263,120742.918,619481.18,5806087.15,41.48,105.6,6.3,5,,1
1759745263,120743.136,619481.41,5806087.1,41.5,103.5,6.5,4.8,,1
1759745263,120743.337,619481.65,5806087.07,41.5,103.5,4.6,4.6,,1
1759745264,120743.54,619481.65,5806087.07,41.5,103.6,4.5,5.2,,1
1759745264,120743.742,619481.84,5806087.01,41.51,103.2,4.3,6,,1
1759745264,120743.946,619481.97,5806086.98,41.53,103.1,3.8,6.1,,1
1759745264,120744.151,619482.2,5806086.94,41.54,103.2,5.1,5.8,,1
1759745264,120744.355,619482.4,5806086.88,41.52,102.4,4.6,5.3,,1
1759745265,120744.57,619482.58,5806086.85,41.52,102.4,2.9,4.5,,1
1759745265,120744.771,619482.58,5806086.85,41.52,101.3,2.5,3.6,,1
1759745265,120744.975,619482.75,5806086.79,41.51,101.7,2,4.3,,1
1759745265,120745.176,619482.86,5806086.8,41.57,103.1,2,3.8,,1
1759745265,120745.378,619483.17,5806086.79,41.53,102.3,5,2.5,,1
1759745266,120745.582,619483.4,5806086.72,41.52,103.9,4.3,2.7,,1
1759745266,120745.8,619483.53,5806086.65,41.54,104.9,4.8,2.9,,1
1759745266,120746.002,619483.81,5806086.6,41.52,104.9,4.8,2.9,,1
1759745266,120746.204,619483.97,5806086.58,41.54,103.8,6.4,2.9,,1
1759745266,120746.406,619484.09,5806086.52,41.52,104.9,5.2,3.1,,1
1759745267,120746.608,619484.32,5806086.46,41.53,104.9,5.2,3.1,,1
1759745267,120746.812,619484.42,5806086.44,41.54,105.7,5,3.3,,1
1759745267,120747.031,619484.68,5806086.4,41.55,105.8,5,3.3,,1
1759745267,120747.235,619484.88,5806086.32,41.52,105.6,4.9,3.4,,1
1759745267,120747.235,619484.88,5806086.32,41.52,108.1,5.4,4.6,,1
1759745267,120747.436,619485.28,5806086.17,41.55,107.1,5.3,5.1,,1
1759745268,120747.638,619485.45,5806086.16,41.54,104.9,4.8,4.3,,1
1759745268,120747.841,619485.6,5806086.13,41.54,104.9,4,3.8,,1
1759745268,120748.043,619485.6,5806086.13,41.54,104,5.7,4,,1
1759745268,120748.259,619485.85,5806086.02,41.51,106.2,3.9,3.9,,1
1759745268,120748.46,619486.01,5806085.99,41.55,106,3.6,3.3,,1
1759745269,120748.66,619486.13,5806085.99,41.56,105.2,6.8,2.9,,1
1759745269,120748.876,619486.5,5806085.92,41.53,104.6,4.5,3.2,,1
1759745269,120749.077,619486.58,5806085.87,41.56,103.8,7.1,2.7,,1
1759745269,120749.278,619487.08,5806085.78,41.53,103.8,6.4,2.9,,1
1759745269,120749.48,619487.19,5806085.74,41.55,105.2,5.5,3.3,,1
1759745270,120749.683,619487.4,5806085.64,41.52,104.9,6.2,4.4,,1
1759745270,120749.9,619487.55,5806085.58,41.54,104.1,6.2,4.4,,1
1759745270,120750.099,619487.69,5806085.58,41.57,103.7,5.8,5.8,,1
1759745270,120750.302,619487.79,5806085.61,41.57,102.7,4.8,4.6,,1
1759745271,120750.504,619487.86,5806085.57,41.55,103.4,4.9,3.7,,1
1759745271,120750.707,619488,5806085.51,41.55,103.8,6.1,4.8,,1
1759745271,120750.924,619488.04,5806085.52,41.6,102.9,5.2,5.6,,1
1759745271,120751.128,619488.11,5806085.53,41.6,102.9,6.1,4.8,,1
1759745271,120751.33,619488.15,5806085.52,41.58,103,6,4.3,,1
1759745272,120751.533,619488.13,5806085.5,41.59,103.5,6,5.1,,1
1759745272,120751.734,619488.14,5806085.52,41.59,102.8,5.4,5.1,,1
1759745272,120751.937,619488.08,5806085.53,41.59,102.5,4.5,4.6,,1
1759745272,120752.142,619488.05,5806085.52,41.57,103.4,3.9,4.7,,1
1759745272,120752.36,619488.01,5806085.53,41.58,103.3,3.3,5.2,,1
1759745273,120752.562,619488.01,5806085.55,41.59,103.1,3.3,5,,1
1759745273,120752.762,619487.99,5806085.55,41.58,103.3,2.7,4.5,,1
1759745273,120752.964,619487.97,5806085.53,41.57,102.9,1.9,5,,1
1759745273,120753.179,619487.97,5806085.55,41.58,102.6,1.5,5.1,,1
1759745273,120753.382,619487.99,5806085.55,41.58,102.9,0.9,4.8,,1
1759745274,120753.586,619488.04,5806085.53,41.58,103.1,1.3,4.8,,1
1759745274,120753.788,619488.12,5806085.52,41.58,103.6,1.2,4.7,,1
1759745274,120753.99,619488.21,5806085.5,41.59,103.4,1.5,4.5,,1
1759745274,120754.193,619488.3,5806085.46,41.57,103.4,1.5,4.5,,1
1759745274,120754.41,619488.42,5806085.44,41.58,102.3,2.5,5.3,,1
1759745275,120754.613,619488.56,5806085.42,41.59,101.8,2.5,5.3,,1
1759745275,120754.816,619488.68,5806085.41,41.6,101.8,2.5,5.3,,1
1759745275,120755.018,619488.83,5806085.38,41.58,101.5,4.2,4.6,,1
1759745275,120755.219,619488.95,5806085.35,41.59,102.7,5.2,4.2,,1
1759745275,120755.435,619489.07,5806085.34,41.61,102.8,6.4,4.7,,1
1759745275,120755.435,619489.07,5806085.34,41.61,101.2,6.2,4.5,,1
1759745276,120755.636,619489.12,5806085.34,41.59,102.5,6.2,3.8,,1
1759745276,120755.838,619489.2,5806085.31,41.59,102.5,6.4,4,,1
1759745276,120756.041,619489.2,5806085.31,41.59,101.9,5.7,4.3,,1
1759745276,120756.242,619489.2,5806085.32,41.6,101.9,4.9,4.1,,1
1759745276,120756.447,619489.21,5806085.32,41.6,101.7,4.4,4.2,,1
1759745277,120756.663,619489.22,5806085.32,41.59,101.9,4.4,4.2,,1
1759745277,120756.867,619489.31,5806085.31,41.6,101.3,4.3,4.1,,1
1759745277,120757.068,619489.37,5806085.3,41.59,102,5,3.5,,1
1759745277,120757.27,619489.43,5806085.29,41.59,102,5.9,3,,1
1759745277,120757.472,619489.43,5806085.29,41.59,102.2,7,3.5,,1
1759745278,120757.691,619489.49,5806085.27,41.59,102.5,6.9,3.8,,1
1759745278,120757.894,619489.49,5806085.28,41.6,102.1,6.3,3.3,,1
1759745278,120758.096,619489.43,5806085.29,41.59,101.9,6.3,3.3,,1
1759745278,120758.298,619489.38,5806085.3,41.59,102,4.9,3.8,,1
1759745279,120758.502,619489.35,5806085.31,41.59,102.2,4.5,3.8,,1
1759745279,120758.706,619489.35,5806085.31,41.59,102.4,4.3,3.3,,1
1759745279,120758.91,619489.35,5806085.31,41.58,102.4,4.4,3.7,,1
1759745279,120759.115,619489.35,5806085.31,41.58,102,4.7,3.8,,1
1759745279,120759.317,619489.36,5806085.31,41.58,102.1,4.8,3.5,,1
1759745280,120759.534,619489.36,5806085.3,41.57,102,4.7,3.5,,1
1759745280,120759.736,619489.36,5806085.31,41.58,102.1,4.8,3.8,,1
1759745280,120759.938,619489.36,5806085.3,41.58,102.2,4.8,3.5,,1
1759745280,120800.138,619489.36,5806085.3,41.57,102.2,4.8,3.5,,1
1759745280,120800.356,619489.36,5806085.31,41.58,102,4.8,3.7,,1
1759745281,120800.558,619489.36,5806085.3,41.58,102,4.8,3.6,,1
1759745281,120800.76,619489.36,5806085.3,41.57,102,4.8,3.5,,1
1759745281,120800.959,619489.36,5806085.31,41.58,102,4.8,3.6,,1
1759745281,120801.163,619489.36,5806085.31,41.58,102.1,4.8,3.6,,1
1759745281,120801.381,619489.36,5806085.31,41.58,102.2,4.8,3.6,,1
1759745282,120801.584,619489.36,5806085.3,41.58,102.1,4.8,3.5,,1
1759745282,120801.784,619489.36,5806085.31,41.58,102.1,4.8,3.6,,1
1759745282,120801.988,619489.36,5806085.3,41.58,102,4.8,3.5,,1
1759745282,120802.189,619489.36,5806085.3,41.58,102,4.8,3.5,,1
1759745282,120802.393,619489.36,5806085.3,41.58,102,4.8,3.6,,1
1759745283,120802.611,619489.36,5806085.3,41.58,102,4.8,3.6,,1
1759745283,120802.813,619489.36,5806085.3,41.58,102.2,4.8,3.6,,1
1759745283,120803.015,619489.36,5806085.3,41.58,102.2,4.8,3.6,,1
1759745283,120803.216,619489.36,5806085.3,41.58,102.1,4.8,3.5,,1
1759745283,120803.418,619489.36,5806085.3,41.57,102.1,4.9,3.5,,1
1759745284,120803.635,619489.36,5806085.3,41.59,102,4.8,3.6,,1
1759745284,120803.635,619489.36,5806085.3,41.59,102.1,4.8,3.6,,1
1759745284,120803.836,619489.36,5806085.3,41.59,102.1,4.8,3.6,,1
1759745284,120804.039,619489.36,5806085.3,41.59,102.1,4.8,3.6,,1
1759745284,120804.241,619489.36,5806085.3,41.59,102.1,4.8,3.6,,1
1759745284,120804.442,619489.36,5806085.3,41.59,102.1,4.8,3.6,,1
1759745285,120804.661,619489.36,5806085.3,41.59,102.1,4.8,3.6,,1
1759745285,120804.862,619489.36,5806085.3,41.59,102.1,4.8,3.6,,1
1759745285,120805.065,619489.36,5806085.3,41.59,102.1,4.8,3.6,,1
1759745285,120805.266,619489.36,5806085.3,41.6,102.1,4.8,3.6,,1
1759745285,120805.469,619489.36,5806085.3,41.59,102.1,4.8,3.6,,1
1759745286,120805.671,619489.36,5806085.3,41.59,102.1,4.6,3.6,,1
1759745286,120805.888,619489.35,5806085.3,41.59,101.8,4.1,3.6,,1
